"county","district","cds","ts2_col","ts2_col1","ts2_col1a","ts2_col2","ts2_col3","ts2_col3a","ts2_id"
"45","70052","4570052",2,"BA+15+CRED          ","                    ","        ","","",4082
"45","70052","4570052",3,"BA+30+CRED          ","                    ","            ","","",4083
"45","70052","4570052",4,"BA+45+CRED          ","                    ","                    ","","",4084
"45","70078","4570078",1,"INTERN","","","","",1813
"45","70078","4570078",2,"BA+30               "," ","","","",1814
"45","70078","4570078",3,"BA+39            ","","","","",1815
"45","70078","4570078",4,"BA+48              ","","","","",1816
"45","70078","4570078",5,"BA+57              ","","","","",1817
"45","70078","4570078",6,"BA+66              ","","","","",1818
"45","70078","4570078",7,"BA+75    ","","","","",1819
"45","70094","4570094",1,"BA+30","","","","",1106
"45","70094","4570094",2,"BA+45","","","","",1107
"45","70094","4570094",3,"BA+60","","","","",1108
"45","70094","4570094",4,"BA+75  ","","","","",1109
"45","70094","4570094",5,"BA+75+MA","","","","",1110
"45","70110","4570110",1,"BA+CRED          ","","","","",4784
"45","70110","4570110",2,"BA+45        ","","","","",4785
"45","70110","4570110",3,"BA+60      ","OR","MA+12 ","","",4786
"45","70110","4570110",4,"BA+75      ","OR","MA+27 ","","",4787
"45","70128","4570128",1,"BA+CRED        ","","","","",4764
"45","70128","4570128",2,"BA+45  ","","","","",4765
"45","70128","4570128",3,"BA+60      ","","","","",4766
"45","70128","4570128",4,"BA+72              ","","","","",4767
"45","70136","4570136",1,"TEMP  ","CONTRACT","","","",3787
"45","70136","4570136",2,"BA ","OR","DSC","","",3777
"45","70136","4570136",3,"DSC+15          ","","","","",3778
"45","70136","4570136",4,"BA+30               ","OR    ","DSC+30 ","","",3779
"45","70136","4570136",5,"BA+45               ","OR  ","MA ","","",3780
"45","70136","4570136",6,"BA+60               ","OR ","MA+15  ","","",3781
"45","70136","4570136",7,"BA+75               ","OR","MA+30","","",3782
"45","70136","4570136",8,"BA+45+MA    ","","","","",3783
"45","70136","4570136",9,"BA+60+MA    ","","","","",3784
"45","70136","4570136",10,"BA+75+MA          ","","","","",3785
"45","70136","4570136",11,"BA+75+PHD      ","","","","",3786
"45","75267","4575267",1,"NON-CRED     ","INTERN ","","","",2440
"45","75267","4575267",2,"BA+30               ","                 ","","","",2441
"45","75267","4575267",3,"BA+45               ","                ","","","",2442
"45","75267","4575267",4,"BA+60               ","       ","","","",2443
"45","75267","4575267",5,"BA+75   ","OR","BA+75+MA","","",2444
"46","70177","4670177",1,"BA                  ","     ","","","",1527
"46","70177","4670177",2,"BA+15              ","","","","",1528
"46","70177","4670177",3,"BA+30+CRED          ","                  ","","","",1529
"46","70177","4670177",4,"BA+45+CRED          ","                ","","","",1530
"46","70177","4670177",5,"BA+60+MA+CRED       ","                   ","","","",1531
"46","70177","4670177",6,"BA+75+CRED ","OR ","MA+60+CRED ","","",1532
"47","10470","4710470",1,"BA                  ","                    ","                    ","","",929
"47","10470","4710470",2,"BA+15               ","               ","","","",930
"47","10470","4710470",3,"BA+30               ","                    ","   ","","",931
"47","10470","4710470",4,"BA+45               ","                    ","                 ","","",932
"47","10470","4710470",5,"BA+60               ","                    ","                    ","","",933
"47","10470","4710470",6,"BA+75               ","                    ","                    ","","",934
"47","10470","4710470",7,"BA+90               ","                    ","                    ","","",935
"47","70185","4770185",1,"BA+30","","","","",4846
"47","70185","4770185",2,"BA+45","","","","",4847
"47","70185","4770185",3,"BA+60","","","","",4848
"47","70185","4770185",4,"BA+75","","","","",4849
"47","70243","4770243",1,"BA+30  ","","","","",2097
"47","70243","4770243",2,"BA+45    ","","","","",2098
"47","70243","4770243",3,"BA+60  ","","","","",2099
"47","70243","4770243",4,"BA+75  ","","","","",2100
"47","70250","4770250",1,"BA+30    ","","",,,2401
"47","70250","4770250",2,"BA+45      ","","",,,2402
"47","70250","4770250",3,"BA+60      ","","",,,2403
"47","70250","4770250",4,"BA+75    ","","",,,2404
"47","70318","4770318",1,"BA+30","","","","",1614
"47","70318","4770318",2,"BA+45","","","","",1615
"47","70318","4770318",3,"BA+60","","","","",1617
"47","70359","4770359",1,"BA INTERN","WAIVER","OR EMERG","","",1869
"47","70359","4770359",2,"BA+30    ","","","","",1870
"47","70359","4770359",3,"BA+45    ","","","","",1871
"47","70359","4770359",4,"BA+60        ","OR","MA","","",1872
"47","70383","4770383",1,"BA+30    ","","","","",451
"47","70383","4770383",2,"BA+45","","","","",452
"47","70383","4770383",3,"BA+60","OR","MA+45","","",453
"47","70409","4770409",1,"BA+30    ","","",,,2894
"47","70409","4770409",2,"BA+45          ","","",,,2895
"47","70409","4770409",3,"BA+60        ","","",,,2896
"47","70409","4770409",4,"BA+75      ","","",,,2897
"47","70417","4770417",1,"INTERN","","","","",4740
"47","70417","4770417",2,"BA+30  ","","","","",4741
"47","70417","4770417",3,"BA+45","","","","",4742
"47","70417","4770417",4,"BA+60","","","","",4743
"47","70417","4770417",5,"BA+75","","","","",4744
"47","70425","4770425",1,"BA+30               ","                    "," ","","",1151
"47","70425","4770425",2,"BA+45               ","               ","","","",1152
"47","70425","4770425",3,"BA+60               ","                    ","               ","","",1153
"47","70458","4770458",1,"BA+30","","","","",166
"47","70458","4770458",2,"BA+45","","","","",174
"47","70458","4770458",3,"BA+60","","","","",185
"47","70458","4770458",4,"BA+90","","","","",186
"47","70490","4770490",1,"BA+30","","","","",274
"47","70490","4770490",2,"BA+45","","","","",276
"47","70490","4770490",3,"BA+60","","","","",278
"47","70490","4770490",4,"BA+75","","","","",281
"47","70516","4770516",1,"BA+30               ","           ","","","",1595
"47","70516","4770516",2,"BA+45               ","   ","","","",1596
"47","70516","4770516",3,"BA+60","OR","MA+15","","",1597
"47","70516","4770516",4,"BA+75","OR","MA+30","","",1598
"47","73684","4773684",1,"BA+CRED    ","","","","",3640
"47","73684","4773684",2,"BA+15+CRED  ","","","","",3641
"47","73684","4773684",3,"BA+30+CRED","","","","",3642
"47","73684","4773684",4,"BA+45+CRED  ","OR","MA","","",3643
"47","73684","4773684",5,"BA+60+CRED","OR","MA+15 ","","",3644
"47","76455","4776455",1,"BA ","INTERN","OR EMERG ","","",3795
"47","76455","4776455",2,"BA+30+CRED    ","","","","",3796
"47","76455","4776455",3,"BA+45+CRED      ","","","","",3797
"47","76455","4776455",4,"BA+60+CRED      ","","","","",3798
"47","76455","4776455",5,"BA+75+CRED   ","OR","MA","","",3799
"48","10488","4810488",1,"NO BA","","","","",4643
"48","10488","4810488",2,"BA","","","","",4644
"48","10488","4810488",3,"BA+30","","","","",4645
"48","10488","4810488",4,"BA+45","","","","",4646
"48","10488","4810488",5,"BA+60","","","","",4647
"48","10488","4810488",6,"BA+75   ","","","","",4648
"48","70524","4870524",1,"BA ","NON-CRED ","","","",2179
"48","70524","4870524",2,"BA+30  ","NON-CRED ","","","",2180
"48","70524","4870524",3,"BA+45 ","OR MA","NON-CRED ","","",2181
"48","70524","4870524",4,"BA+60 ","OR MA+20","NON-CRED ","","",2182
"48","70524","4870524",5,"BA+CRED             ","                   ","","","",2183
"48","70524","4870524",6,"BA+30+CRED          ","                    ","          ","","",2184
"48","70524","4870524",7,"BA+45+CRED ","OR ","MA+CRED","","",2185
"48","70524","4870524",8,"BA+60+CRED","OR","MA+20+CRED","","",2186
"48","70524","4870524",9,"BA+75+CRED","OR ","MA+35+CRED","","",2187
"48","70540","4870540",1,"BA  ","NON-CRED   ","","","",4321
"48","70540","4870540",2,"BA+15     ","NON-CRED   ","","","",4322
"48","70540","4870540",3,"BA+30     ","NON-CRED   ","","","",4323
"48","70540","4870540",4,"BA+45","OR MA+5","NON-CRED   ","","",4324
"48","70540","4870540",5,"BA+60  ","OR MA+20  ","NON-CRED   ","","",4325
"48","70540","4870540",6,"BA+75 ","OR MA+35  ","NON-CRED","","",4326
"48","70540","4870540",7,"BA                  ","                    ","  ","","",4327
"48","70540","4870540",8,"BA+15               ","                    "," ","","",4328
"48","70540","4870540",9,"BA+30               ","                   ","","","",4329
"48","70540","4870540",10,"BA+45 ","OR","MA+5","","",4330
"48","70540","4870540",11,"BA+60 ","OR","MA+20","","",4331
"48","70540","4870540",12,"BA+75 ","OR","MA+35","","",4332
"48","70540","4870540",13,"BA+75 OR","MA+35 W/O","CLEAR CRED","","",4694
"48","70565","4870565",1,"BA        ","","",,,992
"48","70565","4870565",2,"BA+15  ","","",,,993
"48","70565","4870565",3,"BA+30  ","","",,,994
"48","70565","4870565",4,"BA+45  ","","",,,995
"48","70565","4870565",5,"BA+60  ","","",,,996
"48","70565","4870565",6,"BA+75  ","","",,,997
"48","70573","4870573",1,"BA   ","NON-CRED ","","","",755
"48","70573","4870573",2,"BA+15  ","NON-CRED ","","","",756
"48","70573","4870573",3,"BA+30  ","NON-CRED ","","","",757
"48","70573","4870573",4,"BA+45   ","NON-CRED ","","","",758
"48","70573","4870573",5,"BA+60   ","NON-CRED ","","","",759
"48","70573","4870573",6,"BA+75   ","NON-CRED ","","","",760
"48","70573","4870573",7,"BA  ","","","","",761
"48","70573","4870573",8,"BA+15    ","","","","",762
"48","70573","4870573",9,"BA+30  ","","","","",763
"48","70573","4870573",10,"BA+45    ","","","","",764
"48","70573","4870573",11,"BA+60    ","","","","",765
"48","70573","4870573",12,"BA+75    ","","","","",766
"49","10496","4910496",1,"BA+30     ","OR LESS","","","",3335
"49","10496","4910496",2,"BA+45 ","","","","",3336
"49","10496","4910496",3,"BA+60","","","","",3337
"49","40253","4940253",1,"BA+30               ","     ","","","",2294
"49","40253","4940253",2,"BA+45               "," ","","","",2295
"49","40253","4940253",3,"BA+60  ","","","","",2296
"49","40253","4940253",4,"BA+75      ","","","","",2297
"49","70607","4970607",1,"NON-CRED            ","    ","","","",4877
"49","70607","4970607",2,"CRED       ","NO BA ","","","",4878
"49","70607","4970607",3,"BA+30               ","               ","","","",4879
"49","70607","4970607",4,"BA+45               ","                 ","","","",4880
"49","70607","4970607",5,"BA+60               ","           ","","","",4881
"49","70607","4970607",6,"BA+75               ","                    ","     ","","",4882
"49","70615","4970615",1,"BA    ","","","","",2858
"49","70615","4970615",2,"BA+45 ","","","","",2859
"49","70615","4970615",3,"BA+60    "," ","","","",2860
"49","70615","4970615",4,"BA+75   ","","","","",2861
"49","70615","4970615",5,"MA ","","","","",2862
"49","70623","4970623",1,"BA+30               ","                    ","       ","","",2381
"49","70623","4970623",2,"BA+45               ","                   ","","","",2382
"49","70623","4970623",3,"BA+60               ","         ","","","",2383
"49","70623","4970623",4,"BA+75               ","                    ","       ","","",2384
"49","70649","4970649",1,"BA+30    ","","","","",4873
"49","70649","4970649",2,"BA+45    ","","","","",4874
"49","70649","4970649",3,"BA+60  ","","","","",4875
"49","70649","4970649",4,"BA+75  ","","","","",4876
"49","70656","4970656",1,"BA+30      ","","","","",3736
"49","70656","4970656",2,"BA+45    ","","","","",3737
"49","70656","4970656",3,"BA+60    ","","","","",3738
"49","70656","4970656",4,"BA+75    ","","","","",3739
"49","70680","4970680",1,"BA+30    ","","",,,1745
"49","70680","4970680",2,"BA+45  ","","",,,2282
"49","70680","4970680",3,"BA+60  ","","",,,2283
"49","70680","4970680",4,"BA+75  ","","",,,2284
"49","70706","4970706",1,"BA+30            ","","","","",2705
"49","70706","4970706",2,"BA+45    ","","","","",2706
"49","70706","4970706",3,"BA+60      ","","","","",2707
"49","70706","4970706",4,"BA+75","OR","MA+15","","",2708
"49","70714","4970714",1,"BA+30               "," ","","","",4276
"49","70714","4970714",2,"BA+45              ","","","","",4277
"49","70714","4970714",3,"BA+60          ","","","","",4278
"49","70714","4970714",4,"BA+75               ","   ","","","",4279
"49","70722","4970722",1,"BA                ","","","","",1775
"49","70722","4970722",2,"BA+30               ","   ","","","",1776
"49","70722","4970722",3,"BA+45               "," ","","","",1777
"49","70722","4970722",4,"BA+60               "," ","","","",1778
"49","70722","4970722",5,"BA+75               ","     ","","","",1779
"49","70730","4970730",1,"BA<45   ","","","","",2568
"49","70730","4970730",2,"BA+45   ","","","","",2569
"49","70730","4970730",3,"BA+60   ","","","","",2570
"49","70730","4970730",4,"BA+75  ","","","","",2574
"49","70763","4970763",1,"BA  ","","",,,2714
"49","70763","4970763",2,"BA+30  ","","",,,2715
"49","70763","4970763",3,"BA+35  ","","",,,2716
"49","70763","4970763",4,"BA+40  ","","",,,2717
"49","70763","4970763",5,"BA+45    ","","",,,2718
"49","70763","4970763",6,"BA+50  ","","",,,2719
"49","70763","4970763",7,"BA+55  ","","",,,2720
"49","70763","4970763",8,"BA+60  ","","",,,2721
"49","70763","4970763",9,"BA+65    ","","",,,2722
"49","70763","4970763",10,"BA+70  ","","",,,2723
"49","70763","4970763",11,"BA+75  ","","",,,2724
"49","70763","4970763",12,"BA+80  ","","",,,2725
"49","70763","4970763",13,"BA+85    ","","",,,2726
"49","70763","4970763",14,"BA+90  ","","",,,2727
"49","70763","4970763",15,"BA+95  ","","",,,2728
"49","70797","4970797",1,"BA+30        ","","","","",1243
"49","70797","4970797",2,"BA+45 ","OR","MA","","",1244
"49","70797","4970797",3,"BA+60      ","","","","",1245
"49","70797","4970797",4,"BA+75        ","","","","",1246
"49","70805","4970805",1,"BA+30               ","           ","",,,2890
"49","70805","4970805",2,"BA+45               ","           ","",,,2891
"49","70805","4970805",3,"BA+60               ","                 ","",,,2892
"49","70805","4970805",4,"BA+75               ","                 ","",,,2893
"49","70813","4970813",1,"BA  ","","","","",4264
"49","70813","4970813",2,"BA+30  ","","","","",4265
"49","70813","4970813",3,"BA+45        ","","","","",4266
"49","70813","4970813",4,"BA+60          ","","","","",4267
"49","70813","4970813",5,"BA+75      ","","","","",4268
"49","70821","4970821",1,"BA+40               "," ","","","",4138
"49","70821","4970821",2,"BA+50          ","","","","",4139
"49","70821","4970821",3,"BA+60        ","","","","",4140
"49","70821","4970821",4,"BA+70    ","","","","",4141
"49","70821","4970821",5,"BA+80               "," ","","","",4142
"49","70839","4970839",1,"CRED            ","","",,,2543
"49","70839","4970839",2,"BA+48            ","","",,,2544
"49","70839","4970839",3,"BA+60               ","   ","",,,2545
"49","70839","4970839",4,"BA+72               ","  ","",,,2546
"49","70870","4970870",1,"INTERN    ","","","","",2877
"49","70870","4970870",2,"BA+30               "," ","","","",2863
"49","70870","4970870",3,"BA+40    ","","","","",2864
"49","70870","4970870",4,"BA+50","","","","",2871
"49","70870","4970870",5,"BA+60  ","","","","",2872
"49","70870","4970870",6,"BA+70  ","","","","",2873
"49","70888","4970888",1,"BA+30  ","","",,,2737
"49","70888","4970888",2,"BA+45  ","","",,,2738
"49","70888","4970888",3,"BA+60  ","","",,,2739
"49","70888","4970888",4,"BA+75  ","","",,,2740
"49","70888","4970888",5,"BA+90        ","","",,,2741
"49","70896","4970896",1,"BA+30","","",,,5098
"49","70896","4970896",2,"BA+45","","",,,5101
"49","70896","4970896",3,"BA+60","","",,,5111
"49","70896","4970896",4,"BA+75","","",,,5112
"49","70904","4970904",1,"BA  ","TO","44","","",1913
"49","70904","4970904",2,"BA+45  ","","","","",1914
"49","70904","4970904",3,"BA+60","","","","",1915
"49","70904","4970904",4,"BA+75","","","","",1916
"49","70938","4970938",1,"BA                  ","      ","","","",2592
"49","70938","4970938",2,"BA+15               ","     ","","","",2593
"49","70938","4970938",3,"BA+30               ","                    "," ","","",2594
"49","70938","4970938",4,"BA+45               ","                   ","","","",2595
"49","70938","4970938",5,"BA+60               ","                    ","     ","","",2596
"49","70938","4970938",6,"BA+75               ","                    ","     ","","",2597
"49","70953","4970953",1,"BA+30            ","","","","",2084
"49","70953","4970953",2,"BA+45","OR","MA","","",2085
"49","70953","4970953",3,"BA+60","OR","MA+15","","",2086
"49","70953","4970953",4,"BA+75","OR","MA+30","","",2087
"49","70961","4970961",1,"BA+CRED  ","","","","",2606
"49","70961","4970961",2,"BA+15  ","","","","",2607
"49","70961","4970961",3,"BA+30    ","","","","",2608
"49","70961","4970961",4,"BA+45  ","","","","",2609
"49","70961","4970961",5,"BA+60  ","OR","MA","","",2610
"49","70979","4970979",1,"BA           ","TO","30","","",1345
"49","70979","4970979",2,"BA+45        ","","","","",1346
"49","70979","4970979",3,"BA+60      ","","","","",1347
"49","70979","4970979",4,"BA+75              ","","","","",1348
"49","70995","4970995",1,"BA+30  ","","","","",1314
"49","70995","4970995",2,"BA+45","","","","",1315
"49","70995","4970995",3,"BA+60","","","","",1316
"49","70995","4970995",4,"BA+75","","","","",1317
"49","70995","4970995",5,"BA+90  ","","","","",1318
"49","71001","4971001",1,"BA+30               ","     ","","","",4511
"49","71001","4971001",2,"BA+45              ","","","","",4512
"49","71001","4971001",3,"BA+60              ","","","","",4513
"49","71001","4971001",4,"BA+75               ","   ","","","",4514
"49","73882","4973882",1,"BA ","NON-CRED ","","","",1882
"49","73882","4973882",2,"BA+15 ","NON-CRED ","","","",1883
"49","73882","4973882",3,"BA+30   ","NON-CRED ","","","",1884
"49","73882","4973882",4,"BA+45 ","NON-CRED ","","","",1885
"49","73882","4973882",5,"BA+60","NON-CRED ","","","",1886
"49","73882","4973882",6,"BA+75 ","NON-CRED ","","","",1887
"49","73882","4973882",7,"BA+CRED      ","","","","",1888
"49","73882","4973882",8,"BA+15+CRED       ","","","","",1889
"49","73882","4973882",9,"BA+30+CRED      ","","","","",1890
"49","73882","4973882",10,"BA+45+CRED          ","","","","",1891
"49","73882","4973882",11,"BA+60+CRED      ","","","","",1892
"49","73882","4973882",12,"BA+75+CRED      ","","","","",1893
"49","75358","4975358",1,"BA<45               ","                    "," ","","",1219
"49","75358","4975358",2,"BA+45               ","   ","","","",1220
"49","75358","4975358",3,"BA+60              ","","","","",1221
"49","75358","4975358",4,"BA+75               ","         ","","","",1222
"49","75390","4975390",1,"BA+30               ","                    ","                    ","","",3636
"49","75390","4975390",2,"BA+45","OR","MA","","",3637
"49","75390","4975390",3,"BA+60","OR","MA+15","","",3638
"49","75390","4975390",4,"BA+75    ","OR","MA+30","","",3639
"50","10504","5010504",1,"NO BA            ","","","","",1797
"50","10504","5010504",2,"BA                  ","                    ","","","",1798
"50","10504","5010504",3,"BA+15               ","                    ","   ","","",1799
"50","10504","5010504",4,"BA+30               ","                   ","","","",1800
"50","10504","5010504",5,"BA+45               ","                   ","","","",1801
"50","10504","5010504",6,"BA+60               ","                 ","","","",1802
"50","10504","5010504",7,"BA+75               ","                    ","     ","","",1803
"50","40717","5040717",1,"BA+12               ","   ","","","",3338
"50","40717","5040717",2,"BA+24               ","   ","","","",3339
"50","40717","5040717",3,"BA+24+MA            ","        ","","","",3340
"50","40717","5040717",4,"BA+36            ","","","","",3341
"50","40717","5040717",5,"BA+36+MA          ","","","","",3342
"50","40717","5040717",6,"BA+48               "," ","","","",3343
"50","40717","5040717",7,"BA+48+MA            ","            ","","","",3344
"50","40717","5040717",8,"BA+60               ","","","","",3345
"50","40717","5040717",9,"BA+60+MA            ","     ","","","",3346
"50","40717","5040717",10,"BA+72               ","","","","",3347
"50","40717","5040717",11,"BA+72+MA            ","          ","","","",3348
"50","71043","5071043",1,"BA+24      ","","",,,880
"50","71043","5071043",2,"BA+36  ","","",,,881
"50","71043","5071043",3,"BA+36+MA  ","","",,,882
"50","71043","5071043",4,"BA+48  ","","",,,883
"50","71043","5071043",5,"BA+48+MA  ","","",,,884
"50","71043","5071043",6,"BA+60  ","","",,,885
"50","71043","5071043",7,"BA+60+MA  ","","",,,886
"50","71043","5071043",8,"BA+72      ","","",,,887
"50","71043","5071043",9,"BA+72+MA  ","","",,,888
"50","71050","5071050",1,"BA+36            ","","",,,4047
"50","71050","5071050",2,"BA+48              ","","",,,4048
"50","71050","5071050",3,"BA+48+MA      ","","",,,4051
"50","71050","5071050",4,"BA+60    ","","",,,4049
"50","71050","5071050",5,"BA+60+MA  ","","",,,4052
"50","71050","5071050",6,"BA+72    ","","",,,4050
"50","71050","5071050",7,"BA+72+MA            ","            ","",,,4053
"50","71068","5071068",1,"BA<36","OR","NON-CRED","","",81
"50","71068","5071068",2,"BA+36    ","","","","",91
"50","71068","5071068",3,"BA+48    ","","","","",93
"50","71068","5071068",4,"BA+60    ","","","","",100
"50","71068","5071068",5,"BA+72    ","","","","",115
"50","71076","5071076",1,"BA+12","","","","",1953
"50","71076","5071076",2,"BA+24","","","","",1954
"50","71076","5071076",3,"BA+36","OR","MA+24","","",1955
"50","71076","5071076",4,"BA+48","OR","MA+36","","",1956
"50","71076","5071076",5,"BA+60","OR","MA+48","","",1957
"50","71076","5071076",6,"BA+72 ","OR","MA+60","","",1958
"50","71076","5071076",7,"MA+72  ","","","","",1959
"50","71084","5071084",1,"BA+CRED             ","             ","",,,1089
"50","71084","5071084",2,"BA+42               ","     ","",,,1090
"50","71084","5071084",3,"BA+54               "," ","",,,1091
"50","71084","5071084",4,"BA+66               ","   ","",,,1092
"50","71084","5071084",5,"BA+78               ","           ","",,,1093
"50","71092","5071092",1,"BA                  ","    ","",,,4957
"50","71092","5071092",2,"BA+12               ","     ","",,,4958
"50","71092","5071092",3,"BA+24               "," ","",,,4959
"50","71092","5071092",4,"BA+36              ","","",,,4960
"50","71092","5071092",5,"BA+48               "," ","",,,4961
"50","71092","5071092",6,"BA+60            ","","",,,4962
"50","71092","5071092",7,"BA+72              ","","",,,4963
"50","71100","5071100",1,"BA+30              ","","","","",535
"50","71100","5071100",2,"BA+45            ","","","","",536
"50","71100","5071100",3,"BA+60            ","","","","",537
"50","71100","5071100",4,"BA+75               ","                   ","","","",538
"50","71134","5071134",1,"INTERN              ","                    ","  ","","",4131
"50","71134","5071134",2,"BA+24               ","                    ","             ","","",4132
"50","71134","5071134",3,"BA+36               ","                    ","     ","","",4133
"50","71134","5071134",4,"BA+48               ","               ","","","",4134
"50","71134","5071134",5,"BA+60               ","           ","","","",4135
"50","71134","5071134",6,"BA+72               ","                    ","           ","","",4136
"50","71134","5071134",7,"BA+72+MA            ","                    ","          ","","",4137
"50","71142","5071142",1,"BA+CRED             "," ","","","",1279
"50","71142","5071142",2,"BA+36               ","       ","","","",1280
"50","71142","5071142",3,"BA+48               "," ","","","",1281
"50","71142","5071142",4,"BA+60          ","","","","",1282
"50","71142","5071142",5,"BA+72               ","       ","","","",1283
"50","71209","5071209",1,"INTERN","","","","",4204
"50","71209","5071209",2,"BA+30","","","","",4205
"50","71209","5071209",3,"BA+45  ","","","","",4207
"50","71209","5071209",4,"BA+60","","","","",4212
"50","71209","5071209",5,"BA+75  ","","","","",4214
"50","71209","5071209",6,"BA+90","","","","",4232
"50","71217","5071217",1,"BA","","","","",387
"50","71217","5071217",2,"BA+45","","","","",388
"50","71217","5071217",3,"BA+60    ","","","","",389
"50","71217","5071217",4,"BA+75","","","","",534
"50","71233","5071233",1,"BA+30            ","","","","",1355
"50","71233","5071233",2,"BA+45            ","","","","",1356
"50","71233","5071233",3,"BA+60              ","","","","",1357
"50","71233","5071233",4,"BA+72               "," ","","","",1358
"50","71266","5071266",1,"BA+12               ","                    ","                    ",,,3767
"50","71266","5071266",2,"BA+24               ","                    ","   ",,,3768
"50","71266","5071266",3,"BA+36               ","                    ","             ",,,3769
"50","71266","5071266",4,"BA+48               ","                    ","                    ",,,3770
"50","71266","5071266",5,"BA+60               ","                    ","                    ",,,3771
"50","71266","5071266",6,"BA+72               ","                    ","                    ",,,3772
"50","71274","5071274",1,"BA+15          ","","",,,3809
"50","71274","5071274",2,"BA+30        ","","",,,3810
"50","71274","5071274",3,"BA+45      ","","",,,3811
"50","71274","5071274",4,"BA+60    ","","",,,3812
"50","71274","5071274",5,"BA+75        ","","",,,3813
"50","71290","5071290",1,"EMERG","INTERN","WAIVER","","",2364
"50","71290","5071290",2,"BA        ","","","","",2365
"50","71290","5071290",3,"BA+12          ","","","","",2366
"50","71290","5071290",4,"BA+24          ","","","","",2367
"50","71290","5071290",5,"BA+36  ","","","","",2368
"50","71290","5071290",6,"BA+48        ","","","","",2369
"50","71290","5071290",7,"BA+60          ","","","","",2370
"50","71290","5071290",8,"BA+72               ","     ","","","",2371
"50","75549","5075549",1,"INTERN              ","EMERG   ","","","",2613
"50","75549","5075549",2,"BA+CRED             ","                    ","     ","","",2614
"50","75549","5075549",3,"BA+45+CRED          ","              ","","","",2615
"50","75549","5075549",4,"BA+60+CRED          ","          ","","","",2616
"50","75549","5075549",5,"BA+72+CRED          ","                  ","","","",2617
"50","75549","5075549",6,"BA+84+CRED          ","                    ","        ","","",2618
"50","75556","5075556",1,"NON-CRED            ","         ","","","",1180
"50","75556","5075556",2,"BA                  ","     ","","","",1181
"50","75556","5075556",3,"BA+24               ","                    "," ","","",1182
"50","75556","5075556",4,"BA+36               ","                    ","          ","","",1183
"50","75556","5075556",5,"BA+48               ","                    ","       ","","",1184
"50","75556","5075556",6,"BA+60               ","                    ","            ","","",1185
"50","75556","5075556",7,"BA+72               ","                    ","         ","","",1186
"50","75556","5075556",8,"BA+75               ","                    "," ","","",1187
"50","75556","5075556",9,"BA+78               ","                    ","    ","","",1188
"50","75556","5075556",10,"BA+81               ","                ","","","",1189
"50","75556","5075556",11,"BA+84               ","                    ","                    ","","",1190
"50","75564","5075564",1,"BA  ","","","","",1843
"50","75564","5075564",2,"BA+15  ","","","","",1844
"50","75564","5075564",3,"BA+30  ","","","","",1845
"50","75564","5075564",4,"BA+45  ","","","","",1846
"50","75564","5075564",5,"BA+60  ","","","","",1847
"50","75564","5075564",6,"BA+75  ","","","","",1848
"50","75572","5075572",1,"BA+24               ","                    ","       ","","",1987
"50","75572","5075572",2,"BA+36               ","                    ","     ","","",1988
"50","75572","5075572",3,"BA+48               ","                    ","             ","","",1989
"50","75572","5075572",4,"BA+60               ","                    ","       ","","",1990
"50","75572","5075572",5,"BA+72               ","                    ","                    ","","",1991
"50","75739","5075739",1,"BA      ","TO ","44 ","","",3378
"50","75739","5075739",2,"BA TO 44+MA        ","","","","",3379
"50","75739","5075739",3,"BA+45        ","","","","",3380
"50","75739","5075739",4,"BA+45+MA  ","","","","",3381
"50","75739","5075739",5,"BA+60    ","","","","",3382
"50","75739","5075739",6,"BA+60+MA      ","","","","",3383
"50","75739","5075739",7,"BA+75    ","","","","",3384
"50","75739","5075739",8,"BA+75+MA    ","","","","",3385
"51","10512","5110512",1,"PRE-INTERN  ","EMERG ","","","",2954
"51","10512","5110512",2,"BA+15  ","","","","",2955
"51","10512","5110512",3,"BA+30","","","","",2956
"51","10512","5110512",4,"BA+45","","","","",2968
"51","10512","5110512",5,"BA+60  ","","","","",2969
"51","10512","5110512",6,"BA+75             ","       ","","","",2972
"51","71357","5171357",1,"BA                  ","","","","",1233
"51","71357","5171357",2,"BA+30               "," ","","","",1234
"51","71357","5171357",3,"BA+45            ","","","","",1235
"51","71357","5171357",4,"BA+60            ","","","","",1236
"51","71357","5171357",5,"BA+75               ","             ","","","",1237
"51","71365","5171365",0,"BA","","",,,966
"51","71365","5171365",0,"BA+30","","",,,968
"51","71365","5171365",0,"BA+45","","",,,969
"51","71365","5171365",0,"BA+60","","",,,970
"51","71365","5171365",0,"BA+75","","",,,971
"51","71365","5171365",1,"BA    ","","",,,961
"51","71365","5171365",2,"BA+30        ","","",,,962
"51","71365","5171365",3,"BA+45      ","","",,,963
"51","71365","5171365",4,"BA+60    ","","",,,964
"51","71365","5171365",5,"BA+75        ","","",,,965
"51","71381","5171381",1,"BA          ","","",,,1285
"51","71381","5171381",2,"BA+15        ","","",,,1286
"51","71381","5171381",3,"BA+30          ","","",,,1287
"51","71381","5171381",4,"BA+45          ","","",,,1288
"51","71381","5171381",5,"BA+60        ","","",,,1289
"51","71399","5171399",1,"INTERN  ","","","","",1670
"51","71399","5171399",2,"BA+CRED    ","","","","",1671
"51","71399","5171399",3,"BA+36","OR","MA","","",1672
"51","71399","5171399",4,"BA+48      ","OR","MA+12","","",1673
"51","71399","5171399",5,"BA+60","OR","MA+24","","",1674
